Beach,Date,Reading,Prediction,SwimStatus
57th-Street-Beach,06/02/2015,47.0,13.9,No Restrictions
57th-Street-Beach,06/03/2015,108.0,19.1,No Restrictions
57th-Street-Beach,06/04/2015,2.0,43.6,No Restrictions
57th-Street-Beach,06/05/2015,387.0,44.1,No Restrictions
57th-Street-Beach,06/06/2015,39.0,23.9,Swim Advisory
57th-Street-Beach,06/07/2015,0.0,66.2,No Restrictions
57th-Street-Beach,06/08/2015,1.0,86.1,Swim Ban
57th-Street-Beach,06/09/2015,22.0,105.2,No Restrictions
57th-Street-Beach,06/10/2015,4.0,36.6,Swim Ban
57th-Street-Beach,06/11/2015,46.0,25.5,No Restrictions
57th-Street-Beach,06/12/2015,75.0,110.4,No Restrictions
57th-Street-Beach,06/13/2015,0.0,57.4,No Restrictions
57th-Street-Beach,06/14/2015,0.0,57.4,No Restrictions
57th-Street-Beach,06/15/2015,1.0,78.0,Swim Ban
57th-Street-Beach,06/16/2015,170.0,113.6,Swim Ban
57th-Street-Beach,06/17/2015,3.0,63.7,No Restrictions
57th-Street-Beach,06/18/2015,114.0,106.9,No Restrictions
57th-Street-Beach,06/19/2015,36.0,27.3,No Restrictions
57th-Street-Beach,06/20/2015,0.0,59.8,No Restrictions
57th-Street-Beach,06/21/2015,0.0,72.9,No Restrictions
57th-Street-Beach,06/22/2015,3.0,44.8,Swim Ban
57th-Street-Beach,06/23/2015,26.0,35.4,No Restrictions
57th-Street-Beach,06/24/2015,10.0,49.9,No Restrictions
57th-Street-Beach,06/25/2015,86.0,151.6,No Restrictions
57th-Street-Beach,06/26/2015,9.0,84.9,No Restrictions
57th-Street-Beach,06/27/2015,0.0,221.3,No Restrictions
57th-Street-Beach,06/28/2015,0.0,29.3,No Restrictions
57th-Street-Beach,06/29/2015,27.0,88.7,No Restrictions
57th-Street-Beach,06/30/2015,1.0,41.1,No Restrictions
57th-Street-Beach,07/01/2015,71.0,61.6,No Restrictions
57th-Street-Beach,07/02/2015,16.0,40.7,No Restrictions
57th-Street-Beach,07/03/2015,0.0,42.5,No Restrictions
57th-Street-Beach,07/04/2015,0.0,41.0,No Restrictions
57th-Street-Beach,07/05/2015,0.0,40.6,No Restrictions
57th-Street-Beach,07/06/2015,17.0,44.2,Swim Ban
57th-Street-Beach,07/07/2015,488.0,387.5,Swim Ban
57th-Street-Beach,07/08/2015,93.0,66.7,Swim Advisory
57th-Street-Beach,07/09/2015,17.0,94.0,No Restrictions
57th-Street-Beach,07/10/2015,38.0,49.8,No Restrictions
57th-Street-Beach,07/11/2015,0.0,37.4,No Restrictions
57th-Street-Beach,07/12/2015,0.0,88.3,No Restrictions
57th-Street-Beach,07/13/2015,142.0,129.8,No Restrictions
57th-Street-Beach,07/14/2015,10.0,108.3,No Restrictions
57th-Street-Beach,07/15/2015,86.0,59.7,No Restrictions
57th-Street-Beach,07/16/2015,266.0,57.9,No Restrictions
57th-Street-Beach,07/17/2015,123.0,135.2,Swim Advisory
57th-Street-Beach,07/18/2015,0.0,45.0,Swim Ban
57th-Street-Beach,07/19/2015,0.0,130.0,No Restrictions
57th-Street-Beach,07/20/2015,6.0,53.5,No Restrictions
57th-Street-Beach,07/21/2015,37.0,64.5,No Restrictions
57th-Street-Beach,07/22/2015,18.0,42.8,No Restrictions
57th-Street-Beach,07/23/2015,11.0,45.1,No Restrictions
57th-Street-Beach,07/24/2015,70.0,47.9,No Restrictions
57th-Street-Beach,07/25/2015,0.0,73.6,No Restrictions
57th-Street-Beach,07/26/2015,0.0,62.4,No Restrictions
57th-Street-Beach,07/27/2015,147.0,56.5,No Restrictions
57th-Street-Beach,07/28/2015,14.0,59.6,No Restrictions
57th-Street-Beach,07/29/2015,5.0,255.4,No Restrictions
57th-Street-Beach,07/30/2015,60.0,255.4,No Restrictions
57th-Street-Beach,07/31/2015,56.0,74.7,No Restrictions
57th-Street-Beach,08/01/2015,0.0,48.4,No Restrictions
57th-Street-Beach,08/02/2015,0.0,51.8,No Restrictions
57th-Street-Beach,08/03/2015,120.0,128.7,No Restrictions
57th-Street-Beach,08/04/2015,33.0,46.9,No Restrictions
57th-Street-Beach,08/05/2015,43.0,47.6,No Restrictions
57th-Street-Beach,08/06/2015,73.0,61.7,No Restrictions
57th-Street-Beach,08/07/2015,1.0,43.4,No Restrictions
57th-Street-Beach,08/08/2015,0.0,50.1,No Restrictions
57th-Street-Beach,08/09/2015,0.0,92.2,No Restrictions
57th-Street-Beach,08/10/2015,51.0,80.9,Swim Ban
57th-Street-Beach,08/11/2015,62.0,83.1,No Restrictions
57th-Street-Beach,08/12/2015,20.0,62.6,No Restrictions
57th-Street-Beach,08/13/2015,9.0,43.3,No Restrictions
57th-Street-Beach,08/14/2015,17.0,96.1,No Restrictions
57th-Street-Beach,08/15/2015,0.0,111.7,No Restrictions
57th-Street-Beach,08/16/2015,0.0,59.4,No Restrictions
57th-Street-Beach,08/17/2015,16.0,60.5,Swim Ban
57th-Street-Beach,08/18/2015,26.0,190.1,No Restrictions
57th-Street-Beach,08/19/2015,64.0,185.9,No Restrictions
57th-Street-Beach,08/20/2015,20.0,45.3,No Restrictions
57th-Street-Beach,08/21/2015,184.0,41.2,No Restrictions
57th-Street-Beach,08/22/2015,0.0,48.3,No Restrictions
57th-Street-Beach,08/23/2015,0.0,51.9,No Restrictions
57th-Street-Beach,08/24/2015,25.0,78.5,No Restrictions
57th-Street-Beach,08/25/2015,29.0,48.3,No Restrictions
57th-Street-Beach,08/26/2015,69.0,73.1,No Restrictions
57th-Street-Beach,08/27/2015,27.0,62.8,No Restrictions
57th-Street-Beach,08/28/2015,15.0,45.1,No Restrictions
57th-Street-Beach,08/29/2015,0.0,123.2,No Restrictions
57th-Street-Beach,08/30/2015,0.0,67.0,No Restrictions
57th-Street-Beach,08/31/2015,824.0,60.6,No Restrictions
57th-Street-Beach,09/01/2015,91.0,69.1,Swim Advisory
57th-Street-Beach,09/02/2015,225.0,69.8,No Restrictions
57th-Street-Beach,09/03/2015,34.0,70.4,No Restrictions
57th-Street-Beach,09/04/2015,406.0,92.4,No Restrictions
57th-Street-Beach,09/05/2015,9.0,72.5,Swim Advisory
57th-Street-Beach,09/06/2015,0.0,226.6,No Restrictions
57th-Street-Beach,09/07/2015,0.0,86.8,No Restrictions
Loyola-Beach,05/22/2015,2.0,19.8,No Restrictions
Loyola-Beach,05/23/2015,1.0,16.9,No Restrictions
Loyola-Beach,05/24/2015,0.0,23.7,No Restrictions
Loyola-Beach,05/25/2015,0.0,50.7,No Restrictions
Loyola-Beach,05/26/2015,2.0,13.1,No Restrictions
Loyola-Beach,05/27/2015,1.0,9.5,No Restrictions
Loyola-Beach,05/28/2015,1.0,7.1,No Restrictions
Loyola-Beach,05/29/2015,4.0,15.3,No Restrictions
Loyola-Beach,05/30/2015,0.0,24.6,Swim Ban
Loyola-Beach,05/31/2015,0.0,102.4,Swim Ban
Loyola-Beach,06/01/2015,102.0,78.6,No Restrictions
Loyola-Beach,06/02/2015,27.0,19.5,No Restrictions
Loyola-Beach,06/03/2015,4.0,15.8,No Restrictions
Loyola-Beach,06/04/2015,1.0,9.8,No Restrictions
Loyola-Beach,06/05/2015,24.0,31.5,Swim Advisory
Loyola-Beach,06/06/2015,0.0,29.4,No Restrictions
Loyola-Beach,06/07/2015,0.0,10.3,No Restrictions
Loyola-Beach,06/08/2015,1.0,16.5,Swim Ban
Loyola-Beach,06/09/2015,2.0,21.4,No Restrictions
Loyola-Beach,06/10/2015,1.0,4.9,No Restrictions
Loyola-Beach,06/11/2015,12.0,31.0,No Restrictions
Loyola-Beach,06/12/2015,21.0,27.3,No Restrictions
Loyola-Beach,06/13/2015,0.0,20.4,Swim Ban
Loyola-Beach,06/14/2015,0.0,20.4,No Restrictions
Loyola-Beach,06/15/2015,1234.0,11.1,Swim Ban
Loyola-Beach,06/16/2015,9.0,80.6,Swim Ban
Loyola-Beach,06/17/2015,165.0,32.1,No Restrictions
Loyola-Beach,06/18/2015,1.0,17.5,No Restrictions
Loyola-Beach,06/19/2015,31.0,57.1,No Restrictions
Loyola-Beach,06/20/2015,0.0,30.0,No Restrictions
Loyola-Beach,06/21/2015,0.0,19.8,No Restrictions
Loyola-Beach,06/22/2015,8.0,13.4,Swim Ban
Loyola-Beach,06/23/2015,7.0,17.1,No Restrictions
Loyola-Beach,06/24/2015,13.0,20.3,No Restrictions
Loyola-Beach,06/25/2015,46.0,51.7,No Restrictions
Loyola-Beach,06/26/2015,110.0,35.3,No Restrictions
Loyola-Beach,06/27/2015,0.0,40.1,Swim Advisory
Loyola-Beach,06/28/2015,0.0,11.9,No Restrictions
Loyola-Beach,06/29/2015,4.0,32.1,No Restrictions
Loyola-Beach,06/30/2015,10.0,19.6,No Restrictions
Loyola-Beach,07/01/2015,52.0,54.2,No Restrictions
Loyola-Beach,07/02/2015,19.0,57.3,No Restrictions
Loyola-Beach,07/03/2015,0.0,40.6,No Restrictions
Loyola-Beach,07/04/2015,0.0,11.0,No Restrictions
Loyola-Beach,07/05/2015,0.0,11.7,No Restrictions
Loyola-Beach,07/06/2015,3.0,17.7,No Restrictions
Loyola-Beach,07/07/2015,727.0,85.4,Swim Ban
Loyola-Beach,07/08/2015,122.0,49.6,Swim Advisory
Loyola-Beach,07/09/2015,109.0,40.2,No Restrictions
Loyola-Beach,07/10/2015,21.0,24.3,No Restrictions
Loyola-Beach,07/11/2015,0.0,18.7,No Restrictions
Loyola-Beach,07/12/2015,0.0,32.0,No Restrictions
Loyola-Beach,07/13/2015,1641.0,44.9,No Restrictions
Loyola-Beach,07/14/2015,4.0,16.4,Swim Advisory
Loyola-Beach,07/15/2015,219.0,30.7,No Restrictions
Loyola-Beach,07/16/2015,63.0,31.2,No Restrictions
Loyola-Beach,07/17/2015,14.0,17.8,No Restrictions
Loyola-Beach,07/18/2015,0.0,10.2,Swim Ban
Loyola-Beach,07/19/2015,0.0,18.7,No Restrictions
Loyola-Beach,07/20/2015,3.0,11.9,No Restrictions
Loyola-Beach,07/21/2015,38.0,20.0,No Restrictions
Loyola-Beach,07/22/2015,27.0,22.5,No Restrictions
Loyola-Beach,07/23/2015,8.0,15.1,No Restrictions
Loyola-Beach,07/24/2015,16.0,14.4,No Restrictions
Loyola-Beach,07/25/2015,0.0,11.3,No Restrictions
Loyola-Beach,07/26/2015,0.0,26.8,No Restrictions
Loyola-Beach,07/27/2015,19.0,19.0,No Restrictions
Loyola-Beach,07/28/2015,23.0,19.5,No Restrictions
Loyola-Beach,07/29/2015,6.0,13.4,No Restrictions
Loyola-Beach,07/30/2015,12.0,13.4,No Restrictions
Loyola-Beach,07/31/2015,2.0,17.4,No Restrictions
Loyola-Beach,08/01/2015,0.0,12.2,No Restrictions
Loyola-Beach,08/02/2015,0.0,13.2,No Restrictions
Loyola-Beach,08/03/2015,169.0,30.5,No Restrictions
Loyola-Beach,08/04/2015,7.0,13.2,No Restrictions
Loyola-Beach,08/05/2015,18.0,24.0,No Restrictions
Loyola-Beach,08/06/2015,85.0,51.3,No Restrictions
Loyola-Beach,08/07/2015,24.0,12.8,No Restrictions
Loyola-Beach,08/08/2015,0.0,11.0,No Restrictions
Loyola-Beach,08/09/2015,0.0,51.0,No Restrictions
Loyola-Beach,08/10/2015,110.0,32.6,Swim Ban
Loyola-Beach,08/11/2015,116.0,57.6,No Restrictions
Loyola-Beach,08/12/2015,87.0,49.8,No Restrictions
Loyola-Beach,08/13/2015,12.0,14.5,No Restrictions
Loyola-Beach,08/14/2015,40.0,16.8,No Restrictions
Loyola-Beach,08/15/2015,0.0,20.0,No Restrictions
Loyola-Beach,08/16/2015,0.0,15.3,No Restrictions
Loyola-Beach,08/17/2015,5.0,14.8,No Restrictions
Loyola-Beach,08/18/2015,69.0,104.3,No Restrictions
Loyola-Beach,08/19/2015,28.0,29.5,No Restrictions
Loyola-Beach,08/20/2015,55.0,20.4,No Restrictions
Loyola-Beach,08/21/2015,101.0,22.1,No Restrictions
Loyola-Beach,08/22/2015,0.0,30.6,No Restrictions
Loyola-Beach,08/23/2015,0.0,37.4,No Restrictions
Loyola-Beach,08/24/2015,3.0,24.2,No Restrictions
Loyola-Beach,08/25/2015,20.0,22.9,No Restrictions
Loyola-Beach,08/26/2015,54.0,53.3,No Restrictions
Loyola-Beach,08/27/2015,20.0,30.5,No Restrictions
Loyola-Beach,08/28/2015,19.0,41.7,No Restrictions
Loyola-Beach,08/29/2015,0.0,121.8,No Restrictions
Loyola-Beach,08/30/2015,0.0,58.0,No Restrictions
Loyola-Beach,08/31/2015,14.0,28.3,No Restrictions
Loyola-Beach,09/01/2015,7.0,17.2,No Restrictions
Loyola-Beach,09/02/2015,2.0,16.8,No Restrictions
Loyola-Beach,09/03/2015,250.0,19.1,No Restrictions
Loyola-Beach,09/04/2015,53.0,40.8,Swim Advisory
Loyola-Beach,09/05/2015,0.0,41.5,No Restrictions
Loyola-Beach,09/06/2015,0.0,14.3,No Restrictions
Loyola-Beach,09/07/2015,0.0,18.1,No Restrictions
Leone-Beach,05/22/2015,2.0,19.8,No Restrictions
Leone-Beach,05/23/2015,1.0,16.9,No Restrictions
Leone-Beach,05/24/2015,0.0,23.7,No Restrictions
Leone-Beach,05/25/2015,0.0,50.7,No Restrictions
Leone-Beach,05/26/2015,2.0,13.1,No Restrictions
Leone-Beach,05/27/2015,1.0,9.5,No Restrictions
Leone-Beach,05/28/2015,1.0,7.1,No Restrictions
Leone-Beach,05/29/2015,4.0,15.3,No Restrictions
Leone-Beach,05/30/2015,0.0,24.6,Swim Ban
Leone-Beach,05/31/2015,0.0,102.4,Swim Ban
Leone-Beach,06/01/2015,102.0,78.6,No Restrictions
Leone-Beach,06/02/2015,27.0,19.5,No Restrictions
Leone-Beach,06/03/2015,4.0,15.8,No Restrictions
Leone-Beach,06/04/2015,1.0,9.8,No Restrictions
Leone-Beach,06/05/2015,24.0,31.5,Swim Advisory
Leone-Beach,06/06/2015,0.0,29.4,No Restrictions
Leone-Beach,06/07/2015,0.0,10.3,No Restrictions
Leone-Beach,06/08/2015,1.0,16.5,Swim Ban
Leone-Beach,06/09/2015,2.0,21.4,No Restrictions
Leone-Beach,06/10/2015,1.0,4.9,No Restrictions
Leone-Beach,06/11/2015,12.0,31.0,No Restrictions
Leone-Beach,06/12/2015,21.0,27.3,No Restrictions
Leone-Beach,06/13/2015,0.0,20.4,Swim Ban
Leone-Beach,06/14/2015,0.0,20.4,No Restrictions
Leone-Beach,06/15/2015,1234.0,11.1,Swim Ban
Leone-Beach,06/16/2015,9.0,80.6,Swim Ban
Leone-Beach,06/17/2015,165.0,32.1,No Restrictions
Leone-Beach,06/18/2015,1.0,17.5,No Restrictions
Leone-Beach,06/19/2015,31.0,57.1,No Restrictions
Leone-Beach,06/20/2015,0.0,30.0,No Restrictions
Leone-Beach,06/21/2015,0.0,19.8,No Restrictions
Leone-Beach,06/22/2015,8.0,13.4,Swim Ban
Leone-Beach,06/23/2015,7.0,17.1,No Restrictions
Leone-Beach,06/24/2015,13.0,20.3,No Restrictions
Leone-Beach,06/25/2015,46.0,51.7,No Restrictions
Leone-Beach,06/26/2015,110.0,35.3,No Restrictions
Leone-Beach,06/27/2015,0.0,40.1,Swim Advisory
Leone-Beach,06/28/2015,0.0,11.9,No Restrictions
Leone-Beach,06/29/2015,4.0,32.1,No Restrictions
Leone-Beach,06/30/2015,10.0,19.6,No Restrictions
Leone-Beach,07/01/2015,52.0,54.2,No Restrictions
Leone-Beach,07/02/2015,19.0,57.3,No Restrictions
Leone-Beach,07/03/2015,0.0,40.6,No Restrictions
Leone-Beach,07/04/2015,0.0,11.0,No Restrictions
Leone-Beach,07/05/2015,0.0,11.7,No Restrictions
Leone-Beach,07/06/2015,3.0,17.7,No Restrictions
Leone-Beach,07/07/2015,727.0,85.4,Swim Ban
Leone-Beach,07/08/2015,122.0,49.6,Swim Advisory
Leone-Beach,07/09/2015,109.0,40.2,No Restrictions
Leone-Beach,07/10/2015,21.0,24.3,No Restrictions
Leone-Beach,07/11/2015,0.0,18.7,No Restrictions
Leone-Beach,07/12/2015,0.0,32.0,No Restrictions
Leone-Beach,07/13/2015,1641.0,44.9,No Restrictions
Leone-Beach,07/14/2015,4.0,16.4,Swim Advisory
Leone-Beach,07/15/2015,219.0,30.7,No Restrictions
Leone-Beach,07/16/2015,63.0,31.2,No Restrictions
Leone-Beach,07/17/2015,14.0,17.8,No Restrictions
Leone-Beach,07/18/2015,0.0,10.2,Swim Ban
Leone-Beach,07/19/2015,0.0,18.7,No Restrictions
Leone-Beach,07/20/2015,3.0,11.9,No Restrictions
Leone-Beach,07/21/2015,38.0,20.0,No Restrictions
Leone-Beach,07/22/2015,27.0,22.5,No Restrictions
Leone-Beach,07/23/2015,8.0,15.1,No Restrictions
Leone-Beach,07/24/2015,16.0,14.4,No Restrictions
Leone-Beach,07/25/2015,0.0,11.3,No Restrictions
Leone-Beach,07/26/2015,0.0,26.8,No Restrictions
Leone-Beach,07/27/2015,19.0,19.0,No Restrictions
Leone-Beach,07/28/2015,23.0,19.5,No Restrictions
Leone-Beach,07/29/2015,6.0,13.4,No Restrictions
Leone-Beach,07/30/2015,12.0,13.4,No Restrictions
Leone-Beach,07/31/2015,2.0,17.4,No Restrictions
Leone-Beach,08/01/2015,0.0,12.2,No Restrictions
Leone-Beach,08/02/2015,0.0,13.2,No Restrictions
Leone-Beach,08/03/2015,169.0,30.5,No Restrictions
Leone-Beach,08/04/2015,7.0,13.2,No Restrictions
Leone-Beach,08/05/2015,18.0,24.0,No Restrictions
Leone-Beach,08/06/2015,85.0,51.3,No Restrictions
Leone-Beach,08/07/2015,24.0,12.8,No Restrictions
Leone-Beach,08/08/2015,0.0,11.0,No Restrictions
Leone-Beach,08/09/2015,0.0,51.0,No Restrictions
Leone-Beach,08/10/2015,110.0,32.6,Swim Ban
Leone-Beach,08/11/2015,116.0,57.6,No Restrictions
Leone-Beach,08/12/2015,87.0,49.8,No Restrictions
Leone-Beach,08/13/2015,12.0,14.5,No Restrictions
Leone-Beach,08/14/2015,40.0,16.8,No Restrictions
Leone-Beach,08/15/2015,0.0,20.0,No Restrictions
Leone-Beach,08/16/2015,0.0,15.3,No Restrictions
Leone-Beach,08/17/2015,5.0,14.8,No Restrictions
Leone-Beach,08/18/2015,69.0,104.3,No Restrictions
Leone-Beach,08/19/2015,28.0,29.5,No Restrictions
Leone-Beach,08/20/2015,55.0,20.4,No Restrictions
Leone-Beach,08/21/2015,101.0,22.1,No Restrictions
Leone-Beach,08/22/2015,0.0,30.6,No Restrictions
Leone-Beach,08/23/2015,0.0,37.4,No Restrictions
Leone-Beach,08/24/2015,3.0,24.2,No Restrictions
Leone-Beach,08/25/2015,20.0,22.9,No Restrictions
Leone-Beach,08/26/2015,54.0,53.3,No Restrictions
Leone-Beach,08/27/2015,20.0,30.5,No Restrictions
Leone-Beach,08/28/2015,19.0,41.7,No Restrictions
Leone-Beach,08/29/2015,0.0,121.8,No Restrictions
Leone-Beach,08/30/2015,0.0,58.0,No Restrictions
Leone-Beach,08/31/2015,14.0,28.3,No Restrictions
Leone-Beach,09/01/2015,7.0,17.2,No Restrictions
Leone-Beach,09/02/2015,2.0,16.8,No Restrictions
Leone-Beach,09/03/2015,250.0,19.1,No Restrictions
Leone-Beach,09/04/2015,53.0,40.8,Swim Advisory
Leone-Beach,09/05/2015,0.0,41.5,No Restrictions
Leone-Beach,09/06/2015,0.0,14.3,No Restrictions
Leone-Beach,09/07/2015,0.0,18.1,No Restrictions
Marion-Mahoney-Griffin-Beach,05/22/2015,0.0,19.3,No Restrictions
Marion-Mahoney-Griffin-Beach,05/23/2015,2.0,19.3,No Restrictions
Marion-Mahoney-Griffin-Beach,05/24/2015,0.0,23.7,No Restrictions
Marion-Mahoney-Griffin-Beach,05/25/2015,0.0,50.7,No Restrictions
Marion-Mahoney-Griffin-Beach,05/26/2015,7.0,13.1,No Restrictions
Marion-Mahoney-Griffin-Beach,05/27/2015,2.0,9.5,No Restrictions
Marion-Mahoney-Griffin-Beach,05/28/2015,3.0,7.1,No Restrictions
Marion-Mahoney-Griffin-Beach,05/29/2015,6.0,15.3,No Restrictions
Marion-Mahoney-Griffin-Beach,05/30/2015,0.0,24.6,Swim Ban
Marion-Mahoney-Griffin-Beach,05/31/2015,0.0,102.4,Swim Ban
Marion-Mahoney-Griffin-Beach,06/01/2015,83.0,78.6,No Restrictions
Marion-Mahoney-Griffin-Beach,06/02/2015,17.0,19.5,No Restrictions
Marion-Mahoney-Griffin-Beach,06/03/2015,2.0,15.8,No Restrictions
Marion-Mahoney-Griffin-Beach,06/04/2015,3.0,9.8,No Restrictions
Marion-Mahoney-Griffin-Beach,06/05/2015,21.0,31.5,Swim Advisory
Marion-Mahoney-Griffin-Beach,06/06/2015,0.0,29.4,No Restrictions
Marion-Mahoney-Griffin-Beach,06/07/2015,0.0,10.3,No Restrictions
Marion-Mahoney-Griffin-Beach,06/08/2015,4.0,16.5,Swim Ban
Marion-Mahoney-Griffin-Beach,06/09/2015,19.0,21.4,No Restrictions
Marion-Mahoney-Griffin-Beach,06/10/2015,1.0,4.9,No Restrictions
Marion-Mahoney-Griffin-Beach,06/11/2015,63.0,31.0,No Restrictions
Marion-Mahoney-Griffin-Beach,06/12/2015,29.0,27.3,No Restrictions
Marion-Mahoney-Griffin-Beach,06/13/2015,0.0,20.4,Swim Ban
Marion-Mahoney-Griffin-Beach,06/14/2015,0.0,20.4,No Restrictions
Marion-Mahoney-Griffin-Beach,06/15/2015,10.0,11.1,Swim Ban
Marion-Mahoney-Griffin-Beach,06/16/2015,20.0,80.6,Swim Ban
Marion-Mahoney-Griffin-Beach,06/17/2015,208.0,32.1,No Restrictions
Marion-Mahoney-Griffin-Beach,06/18/2015,4.0,17.5,No Restrictions
Marion-Mahoney-Griffin-Beach,06/19/2015,67.0,57.1,No Restrictions
Marion-Mahoney-Griffin-Beach,06/20/2015,0.0,30.0,No Restrictions
Marion-Mahoney-Griffin-Beach,06/21/2015,0.0,19.8,No Restrictions
Marion-Mahoney-Griffin-Beach,06/22/2015,1.0,13.4,Swim Ban
Marion-Mahoney-Griffin-Beach,06/23/2015,107.0,17.1,No Restrictions
Marion-Mahoney-Griffin-Beach,06/24/2015,3.0,20.3,No Restrictions
Marion-Mahoney-Griffin-Beach,06/25/2015,4.0,51.7,No Restrictions
Marion-Mahoney-Griffin-Beach,06/26/2015,117.0,35.3,No Restrictions
Marion-Mahoney-Griffin-Beach,06/27/2015,0.0,40.1,Swim Advisory
Marion-Mahoney-Griffin-Beach,06/28/2015,0.0,11.9,No Restrictions
Marion-Mahoney-Griffin-Beach,06/29/2015,3.0,32.1,No Restrictions
Marion-Mahoney-Griffin-Beach,06/30/2015,1.0,19.6,No Restrictions
Marion-Mahoney-Griffin-Beach,07/01/2015,50.0,54.2,No Restrictions
Marion-Mahoney-Griffin-Beach,07/02/2015,18.0,57.3,No Restrictions
Marion-Mahoney-Griffin-Beach,07/03/2015,0.0,40.6,No Restrictions
Marion-Mahoney-Griffin-Beach,07/04/2015,0.0,11.0,No Restrictions
Marion-Mahoney-Griffin-Beach,07/05/2015,0.0,11.7,No Restrictions
Marion-Mahoney-Griffin-Beach,07/06/2015,2.0,17.7,No Restrictions
Marion-Mahoney-Griffin-Beach,07/07/2015,1046.0,85.4,Swim Ban
Marion-Mahoney-Griffin-Beach,07/08/2015,166.0,49.6,Swim Advisory
Marion-Mahoney-Griffin-Beach,07/09/2015,80.0,40.2,No Restrictions
Marion-Mahoney-Griffin-Beach,07/10/2015,15.0,24.3,No Restrictions
Marion-Mahoney-Griffin-Beach,07/11/2015,0.0,18.7,No Restrictions
Marion-Mahoney-Griffin-Beach,07/12/2015,0.0,32.0,No Restrictions
Marion-Mahoney-Griffin-Beach,07/13/2015,179.0,44.9,No Restrictions
Marion-Mahoney-Griffin-Beach,07/14/2015,14.0,16.4,No Restrictions
Marion-Mahoney-Griffin-Beach,07/15/2015,292.0,30.7,No Restrictions
Marion-Mahoney-Griffin-Beach,07/16/2015,75.0,31.2,Swim Advisory
Marion-Mahoney-Griffin-Beach,07/17/2015,17.0,17.8,No Restrictions
Marion-Mahoney-Griffin-Beach,07/18/2015,0.0,10.2,Swim Ban
Marion-Mahoney-Griffin-Beach,07/19/2015,0.0,18.7,No Restrictions
Marion-Mahoney-Griffin-Beach,07/20/2015,7.0,11.9,No Restrictions
Marion-Mahoney-Griffin-Beach,07/21/2015,29.0,20.0,No Restrictions
Marion-Mahoney-Griffin-Beach,07/22/2015,39.0,22.5,No Restrictions
Marion-Mahoney-Griffin-Beach,07/23/2015,2.0,15.1,No Restrictions
Marion-Mahoney-Griffin-Beach,07/24/2015,4.0,14.4,No Restrictions
Marion-Mahoney-Griffin-Beach,07/25/2015,0.0,11.3,No Restrictions
Marion-Mahoney-Griffin-Beach,07/26/2015,0.0,26.8,No Restrictions
Marion-Mahoney-Griffin-Beach,07/27/2015,24.0,19.0,No Restrictions
Marion-Mahoney-Griffin-Beach,07/28/2015,7.0,19.5,No Restrictions
Marion-Mahoney-Griffin-Beach,07/29/2015,3.0,13.4,No Restrictions
Marion-Mahoney-Griffin-Beach,07/30/2015,4.0,13.4,No Restrictions
Marion-Mahoney-Griffin-Beach,07/31/2015,1.0,17.4,No Restrictions
Marion-Mahoney-Griffin-Beach,08/01/2015,0.0,12.2,Swim Advisory
Marion-Mahoney-Griffin-Beach,08/02/2015,0.0,13.2,No Restrictions
Marion-Mahoney-Griffin-Beach,08/03/2015,187.0,30.5,No Restrictions
Marion-Mahoney-Griffin-Beach,08/04/2015,12.0,13.2,No Restrictions
Marion-Mahoney-Griffin-Beach,08/05/2015,9.0,24.0,No Restrictions
Marion-Mahoney-Griffin-Beach,08/06/2015,16.0,51.3,No Restrictions
Marion-Mahoney-Griffin-Beach,08/07/2015,6.0,12.8,No Restrictions
Marion-Mahoney-Griffin-Beach,08/08/2015,0.0,11.0,No Restrictions
Marion-Mahoney-Griffin-Beach,08/09/2015,0.0,51.0,No Restrictions
Marion-Mahoney-Griffin-Beach,08/10/2015,9.0,32.6,Swim Ban
Marion-Mahoney-Griffin-Beach,08/11/2015,38.0,57.6,No Restrictions
Marion-Mahoney-Griffin-Beach,08/12/2015,17.0,49.8,No Restrictions
Marion-Mahoney-Griffin-Beach,08/13/2015,7.0,14.5,No Restrictions
Marion-Mahoney-Griffin-Beach,08/14/2015,12.0,16.8,No Restrictions
Marion-Mahoney-Griffin-Beach,08/15/2015,0.0,20.0,No Restrictions
Marion-Mahoney-Griffin-Beach,08/16/2015,0.0,15.3,No Restrictions
Marion-Mahoney-Griffin-Beach,08/17/2015,7.0,14.8,No Restrictions
Marion-Mahoney-Griffin-Beach,08/18/2015,5.0,104.3,No Restrictions
Marion-Mahoney-Griffin-Beach,08/19/2015,15.0,29.5,No Restrictions
Marion-Mahoney-Griffin-Beach,08/20/2015,13.0,20.4,No Restrictions
Marion-Mahoney-Griffin-Beach,08/21/2015,27.0,22.1,No Restrictions
Marion-Mahoney-Griffin-Beach,08/22/2015,0.0,30.6,No Restrictions
Marion-Mahoney-Griffin-Beach,08/23/2015,0.0,37.4,No Restrictions
Marion-Mahoney-Griffin-Beach,08/24/2015,58.0,24.2,No Restrictions
Marion-Mahoney-Griffin-Beach,08/25/2015,13.0,22.9,No Restrictions
Marion-Mahoney-Griffin-Beach,08/26/2015,10.0,53.3,No Restrictions
Marion-Mahoney-Griffin-Beach,08/27/2015,10.0,30.5,No Restrictions
Marion-Mahoney-Griffin-Beach,08/28/2015,3.0,41.7,No Restrictions
Marion-Mahoney-Griffin-Beach,08/29/2015,0.0,121.8,No Restrictions
Marion-Mahoney-Griffin-Beach,08/30/2015,0.0,58.0,No Restrictions
