Client.ID,BEACH,Full_date,Escherichia.coli,Drek_Prediction,Weekday
2,Howard,2015-06-17,360.84345636300515,32.1,Wednesday
2,Howard,2015-06-18,997.306372184596,17.5,Thursday
2,Howard,2015-06-19,325.0415358073488,57.1,Friday
2,Howard,2015-06-20,21.447610589527216,30.0,Saturday
2,Howard,2015-06-22,6.324555320336759,13.4,Monday
2,Howard,2015-06-23,9.797958971132712,17.1,Tuesday
2,Howard,2015-06-24,9.797958971132712,20.3,Wednesday
2,Howard,2015-06-25,117.83038657324349,51.7,Thursday
2,Howard,2015-06-26,43.266615305567875,35.3,Friday
2,Howard,2015-06-29,32.12475680841802,32.1,Monday
2,Howard,2015-06-30,4.0,19.6,Tuesday
2,Howard,2015-07-01,50.61620293937506,54.2,Wednesday
2,Howard,2015-07-02,17.320508075688775,57.3,Thursday
2,Howard,2015-07-06,1.7320508075688774,17.7,Monday
2,Howard,2015-07-07,1545.6901371232204,85.4,Tuesday
2,Howard,2015-07-08,331.8855224320579,49.6,Wednesday
2,Howard,2015-07-09,96.37427042525407,40.2,Thursday
2,Howard,2015-07-10,8.48528137423857,24.3,Friday
2,Howard,2015-07-13,117.34564329364768,44.9,Monday
2,Howard,2015-07-14,1.414213562373095,16.4,Tuesday
2,Howard,2015-07-15,296.27689751312033,30.7,Wednesday
2,Howard,2015-07-16,30.983866769659336,31.2,Thursday
2,Howard,2015-07-17,14.422205101855958,17.8,Friday
2,Howard,2015-07-20,11.61895003862225,11.9,Monday
2,Howard,2015-07-21,51.91338940966964,20.0,Tuesday
2,Howard,2015-07-22,8.774964387392123,22.5,Wednesday
2,Howard,2015-07-23,10.392304845413264,15.1,Thursday
2,Howard,2015-07-24,4.898979485566356,14.4,Friday
2,Howard,2015-07-27,17.97220075561143,19.0,Monday
2,Howard,2015-07-28,7.483314773547883,19.5,Tuesday
2,Howard,2015-07-29,7.937253933193771,13.4,Wednesday
2,Howard,2015-07-30,1.0,13.4,Thursday
2,Howard,2015-07-31,2.0,17.4,Friday
2,Howard,2015-08-03,124.74373731775074,30.5,Monday
2,Howard,2015-08-04,5.0,13.2,Tuesday
2,Howard,2015-08-05,8.660254037844387,24.0,Wednesday
2,Howard,2015-08-06,16.73320053068151,51.3,Thursday
2,Howard,2015-08-07,21.354156504062622,12.8,Friday
2,Howard,2015-08-10,3.7416573867739413,32.6,Monday
2,Howard,2015-08-11,20.904544960366874,57.6,Tuesday
2,Howard,2015-08-12,19.18332609325088,49.8,Wednesday
2,Howard,2015-08-13,8.94427190999916,14.5,Thursday
2,Howard,2015-08-14,1.414213562373095,16.8,Friday
2,Howard,2015-08-17,8.366600265340756,14.8,Monday
2,Howard,2015-08-18,6.0,104.3,Tuesday
2,Howard,2015-08-20,3.464101615137755,20.4,Thursday
2,Howard,2015-08-21,1.0,22.1,Friday
2,Howard,2015-08-24,1.0,24.2,Monday
2,Howard,2015-08-25,7.0710678118654755,22.9,Tuesday
2,Howard,2015-08-26,4.242640687119285,53.3,Wednesday
2,Howard,2015-08-27,7.745966692414834,30.5,Thursday
2,Howard,2015-08-28,4.898979485566356,41.7,Friday
2,Howard,2015-08-31,5.291502622129181,28.3,Monday
2,Howard,2015-09-01,1.7320508075688774,17.2,Tuesday
2,Howard,2015-09-02,2.23606797749979,16.8,Wednesday
2,Howard,2015-09-03,1.0,19.1,Thursday
2,Howard,2015-09-04,90.82400563727631,40.8,Friday
3,Jarvis,2006-05-24,9.46255779374689,37.4,Wednesday
3,Jarvis,2006-05-25,3.507135583350036,37.4,Thursday
3,Jarvis,2006-05-26,4.1,37.4,Friday
3,Jarvis,2006-05-30,3.888444419044716,37.4,Tuesday
3,Jarvis,2006-05-31,16.085707942145408,37.4,Wednesday
3,Jarvis,2006-06-01,29.57600378685397,37.4,Thursday
3,Jarvis,2006-06-02,1.0,37.4,Friday
3,Jarvis,2006-06-05,1.0,37.4,Monday
3,Jarvis,2006-06-06,34.62455775890863,37.4,Tuesday
3,Jarvis,2006-06-07,317.28173600130225,37.4,Wednesday
3,Jarvis,2006-06-08,1.0,37.4,Thursday
3,Jarvis,2006-06-09,13.4,37.4,Friday
3,Jarvis,2006-06-12,1.0,37.4,Monday
3,Jarvis,2006-06-13,1.0,37.4,Tuesday
3,Jarvis,2006-06-14,25.376169923769034,37.4,Wednesday
3,Jarvis,2006-06-15,2.8635642126552705,37.4,Thursday
3,Jarvis,2006-06-16,22.33741256278355,37.4,Friday
3,Jarvis,2006-06-19,32.73163607276606,37.4,Monday
3,Jarvis,2006-06-20,45.694638635183445,37.4,Tuesday
3,Jarvis,2006-06-21,502.5937524482374,37.4,Wednesday
3,Jarvis,2006-06-22,55.21322305390259,37.4,Thursday
3,Jarvis,2006-06-23,12.67280552995271,37.4,Friday
3,Jarvis,2006-06-27,104.76373418316092,37.4,Tuesday
3,Jarvis,2006-06-28,4.41927595879687,37.4,Wednesday
3,Jarvis,2006-06-29,2.489979919597747,37.4,Thursday
3,Jarvis,2006-06-30,62.84950278244055,37.4,Friday
3,Jarvis,2006-07-03,1.0,37.4,Monday
3,Jarvis,2006-07-05,1.0,37.4,Wednesday
3,Jarvis,2006-07-08,1.0,37.4,Saturday
3,Jarvis,2006-07-09,546.6734308524606,37.4,Sunday
3,Jarvis,2006-07-10,230.8990688591014,37.4,Monday
3,Jarvis,2006-07-11,17.3,37.4,Tuesday
3,Jarvis,2006-07-12,11.400877159236478,37.4,Wednesday
3,Jarvis,2006-07-13,7.887965517166008,37.4,Thursday
3,Jarvis,2006-07-14,62.17459288165865,37.4,Friday
3,Jarvis,2006-07-17,8.694826047713663,37.4,Monday
3,Jarvis,2006-07-18,3.9496835316263,37.4,Tuesday
3,Jarvis,2006-07-19,120.86190466809634,37.4,Wednesday
3,Jarvis,2006-07-20,51.18300499189161,37.4,Thursday
3,Jarvis,2006-07-21,21.899543374234998,37.4,Friday
3,Jarvis,2006-07-24,21.202594180901542,37.4,Monday
3,Jarvis,2006-07-25,16.986759549719896,37.4,Tuesday
3,Jarvis,2006-07-26,15.75817248287377,37.4,Wednesday
3,Jarvis,2006-07-27,34.099999999999994,37.4,Thursday
3,Jarvis,2006-07-28,10.158740079360234,37.4,Friday
3,Jarvis,2006-07-31,14.034956359034394,37.4,Monday
3,Jarvis,2006-08-01,20.48023437365891,37.4,Tuesday
3,Jarvis,2006-08-02,30.037975963769597,37.4,Wednesday
3,Jarvis,2006-08-03,184.9940539584988,37.4,Thursday
3,Jarvis,2006-08-04,21.879442406057795,37.4,Friday
3,Jarvis,2006-08-07,1.0,37.4,Monday
3,Jarvis,2006-08-08,121.15230084484573,37.4,Tuesday
3,Jarvis,2006-08-09,46.04866990478661,37.4,Wednesday
3,Jarvis,2006-08-10,8.472307831990053,37.4,Thursday
3,Jarvis,2006-08-11,101.23655466282915,37.4,Friday
3,Jarvis,2006-08-15,17.472836060582726,37.4,Tuesday
3,Jarvis,2006-08-16,8.939798655450804,37.4,Wednesday
3,Jarvis,2006-08-17,31.174508817301355,37.4,Thursday
3,Jarvis,2006-08-18,1.0,37.4,Friday
3,Jarvis,2006-08-21,172.67495475603866,37.4,Monday
3,Jarvis,2006-08-22,8.683317338436964,37.4,Tuesday
3,Jarvis,2006-08-23,33.14694556063953,37.4,Wednesday
3,Jarvis,2006-08-24,60.53164461667964,37.4,Thursday
3,Jarvis,2006-08-25,60.88365954835503,37.4,Friday
3,Jarvis,2006-08-28,563.224200474376,37.4,Monday
3,Jarvis,2006-08-29,184.74577126418887,37.4,Tuesday
3,Jarvis,2006-08-30,160.24353341086808,37.4,Wednesday
3,Jarvis,2006-08-31,68.8561544090287,37.4,Thursday
3,Jarvis,2006-09-01,161.37409953273166,37.4,Friday
3,Jarvis,2007-05-29,20.418863827353373,37.4,Tuesday
3,Jarvis,2007-05-30,2.0248456731316584,37.4,Wednesday
3,Jarvis,2007-05-31,1.414213562373095,37.4,Thursday
3,Jarvis,2007-06-01,3.521363372331802,37.4,Friday
3,Jarvis,2007-06-04,14.017845768876187,37.4,Monday
3,Jarvis,2007-06-05,3.464101615137755,37.4,Tuesday
3,Jarvis,2007-06-06,26.543360751796296,37.4,Wednesday
3,Jarvis,2007-06-07,35.07263890841406,37.4,Thursday
3,Jarvis,2007-06-08,225.06932265415472,37.4,Friday
3,Jarvis,2007-06-11,1.0,37.4,Monday
3,Jarvis,2007-06-12,36.886176272419455,37.4,Tuesday
3,Jarvis,2007-06-13,64.3059095262636,37.4,Wednesday
3,Jarvis,2007-06-14,7.937253933193771,37.4,Thursday
3,Jarvis,2007-06-15,3.1,37.4,Friday
3,Jarvis,2007-06-18,2.4899799195977463,37.4,Monday
3,Jarvis,2007-06-19,11.20535586226515,37.4,Tuesday
3,Jarvis,2007-06-20,9.180413934022802,37.4,Wednesday
3,Jarvis,2007-06-21,1.0,37.4,Thursday
3,Jarvis,2007-06-22,70.2814342483134,37.4,Friday
3,Jarvis,2007-06-25,19.89899494949431,37.4,Monday
3,Jarvis,2007-06-26,2.4899799195977463,37.4,Tuesday
3,Jarvis,2007-06-27,2.0,37.4,Wednesday
3,Jarvis,2007-06-28,70.03884636400002,37.4,Thursday
3,Jarvis,2007-06-29,843.7094819900983,37.4,Friday
3,Jarvis,2007-07-02,46.220558196542804,37.4,Monday
3,Jarvis,2007-07-03,11.99499895789908,37.4,Tuesday
3,Jarvis,2007-07-04,16.611441839888553,37.4,Wednesday
3,Jarvis,2007-07-05,132.21248050014037,37.4,Thursday
3,Jarvis,2007-07-06,42.511880692342935,37.4,Friday
3,Jarvis,2007-07-09,37.33791638535819,37.4,Monday
3,Jarvis,2007-07-10,92.21572534009587,37.4,Tuesday
3,Jarvis,2007-07-11,12.680693987317888,37.4,Wednesday
3,Jarvis,2007-07-12,12.489995996796797,37.4,Thursday
3,Jarvis,2007-07-13,43.893621404482,37.4,Friday
3,Jarvis,2007-07-16,60.71474285542186,37.4,Monday
3,Jarvis,2007-07-17,20.474374227311564,37.4,Tuesday
3,Jarvis,2007-07-18,11.447270417003347,37.4,Wednesday
3,Jarvis,2007-07-19,17.659275183313724,37.4,Thursday
3,Jarvis,2007-07-20,285.1,37.4,Friday
3,Jarvis,2007-07-23,95.28357675906167,37.4,Monday
3,Jarvis,2007-07-24,15.607690412101338,37.4,Tuesday
3,Jarvis,2007-07-25,12.099586769803338,37.4,Wednesday
3,Jarvis,2007-07-26,8.661408661412992,37.4,Thursday
3,Jarvis,2007-07-27,19.99774987342326,37.4,Friday
3,Jarvis,2007-07-30,23.69240384595873,37.4,Monday
3,Jarvis,2007-07-31,4.8218253804964775,37.4,Tuesday
3,Jarvis,2007-08-01,9.126883367283709,37.4,Wednesday
3,Jarvis,2007-08-02,3.872983346207417,37.4,Thursday
3,Jarvis,2007-08-03,41.65261096257952,37.4,Friday
3,Jarvis,2007-08-06,3.5496478698597698,37.4,Monday
3,Jarvis,2007-08-07,33.37154476496406,37.4,Tuesday
3,Jarvis,2007-08-08,21.87944240605779,37.4,Wednesday
3,Jarvis,2007-08-09,80.19975062305369,37.4,Thursday
3,Jarvis,2007-08-10,14.822280526288793,37.4,Friday
3,Jarvis,2007-08-13,154.80697658697426,37.4,Monday
3,Jarvis,2007-08-14,1119.9,37.4,Tuesday
3,Jarvis,2007-08-15,85.86920286109566,37.4,Wednesday
3,Jarvis,2007-08-16,38.722215845687344,37.4,Thursday
3,Jarvis,2007-08-17,57.80588205364572,37.4,Friday
3,Jarvis,2007-08-20,405.8074420214592,37.4,Monday
3,Jarvis,2007-08-21,305.8918436310455,37.4,Tuesday
3,Jarvis,2007-08-22,14.727864746798838,37.4,Wednesday
3,Jarvis,2007-08-23,9.0,37.4,Thursday
3,Jarvis,2007-08-24,54.3571522432881,37.4,Friday
3,Jarvis,2007-08-25,422.2920316558199,37.4,Saturday
3,Jarvis,2007-08-26,64.78734444318582,37.4,Sunday
3,Jarvis,2007-08-27,248.94818738042662,37.4,Monday
3,Jarvis,2007-08-28,17.731892172015936,37.4,Tuesday
3,Jarvis,2007-08-29,54.66406497874084,37.4,Wednesday
3,Jarvis,2007-08-30,474.4317021447871,37.4,Thursday
3,Jarvis,2007-08-31,81.27508843427978,37.4,Friday
3,Jarvis,2008-05-28,36.92153842948584,37.4,Wednesday
3,Jarvis,2008-05-29,18.26061335223984,37.4,Thursday
3,Jarvis,2008-05-30,45.74221245195733,37.4,Friday
3,Jarvis,2008-06-02,2.0248456731316584,37.4,Monday
3,Jarvis,2008-06-03,114.5,37.4,Tuesday
3,Jarvis,2008-06-04,48.10893887834152,37.4,Wednesday
3,Jarvis,2008-06-05,21.6,37.4,Thursday
3,Jarvis,2008-06-06,27.972486482256095,37.4,Friday
3,Jarvis,2008-06-09,41.79952152836202,37.4,Monday
3,Jarvis,2008-06-10,2.9154759474226504,37.4,Tuesday
3,Jarvis,2008-06-11,2.4899799195977463,37.4,Wednesday
3,Jarvis,2008-06-12,92.40064934836768,37.4,Thursday
3,Jarvis,2008-06-13,70.9365914038728,37.4,Friday
3,Jarvis,2008-06-16,3.1,37.4,Monday
3,Jarvis,2008-06-17,2.4899799195977463,37.4,Tuesday
3,Jarvis,2008-06-18,2.0,37.4,Wednesday
3,Jarvis,2008-06-19,10.647065323364933,37.4,Thursday
3,Jarvis,2008-06-20,1.0,37.4,Friday
3,Jarvis,2008-06-23,197.04732933993296,37.4,Monday
3,Jarvis,2008-06-24,2.449489742783178,37.4,Tuesday
3,Jarvis,2008-06-25,7.932212806020777,37.4,Wednesday
3,Jarvis,2008-06-26,15.8927656498169,37.4,Thursday
3,Jarvis,2008-06-27,386.97844901234487,37.4,Friday
3,Jarvis,2008-06-28,2.280350850198276,37.4,Saturday
3,Jarvis,2008-06-30,345.15718158543365,37.4,Monday
3,Jarvis,2008-07-01,13.91402170474087,37.4,Tuesday
3,Jarvis,2008-07-02,5.938013135721409,37.4,Wednesday
3,Jarvis,2008-07-03,921.6390616721928,37.4,Thursday
3,Jarvis,2008-07-04,49.91172207007087,37.4,Friday
3,Jarvis,2008-07-07,22.284972515127766,37.4,Monday
3,Jarvis,2008-07-08,2.0248456731316584,37.4,Tuesday
3,Jarvis,2008-07-09,45.27250821414692,37.4,Wednesday
3,Jarvis,2008-07-10,516.2408740113475,37.4,Thursday
3,Jarvis,2008-07-11,261.4978584998355,37.4,Friday
3,Jarvis,2008-07-12,63.21036307442,37.4,Saturday
3,Jarvis,2008-07-14,3.847076812334269,37.4,Monday
3,Jarvis,2008-07-15,14.89966442575134,37.4,Tuesday
3,Jarvis,2008-07-16,8.802840450672726,37.4,Wednesday
3,Jarvis,2008-07-17,39.63294084470644,37.4,Thursday
3,Jarvis,2008-07-18,4.1,37.4,Friday
3,Jarvis,2008-07-21,6.723094525588644,37.4,Monday
3,Jarvis,2008-07-22,345.15718158543365,37.4,Tuesday
3,Jarvis,2008-07-23,474.04786678140425,37.4,Wednesday
3,Jarvis,2008-07-24,35.7211421989835,37.4,Thursday
3,Jarvis,2008-07-25,7.317786550590281,37.4,Friday
3,Jarvis,2008-07-28,35.17214807201857,37.4,Monday
3,Jarvis,2008-07-29,117.67586838430384,37.4,Tuesday
3,Jarvis,2008-07-30,11.478675881825394,37.4,Wednesday
3,Jarvis,2008-07-31,9.656086163658648,37.4,Thursday
3,Jarvis,2008-08-01,91.97282207261013,37.4,Friday
3,Jarvis,2008-08-04,531.9576674886828,37.4,Monday
3,Jarvis,2008-08-05,264.07472427326326,37.4,Tuesday
3,Jarvis,2008-08-06,930.9555091410115,37.4,Wednesday
3,Jarvis,2008-08-07,67.29933134883288,37.4,Thursday
3,Jarvis,2008-08-08,166.35011271411872,37.4,Friday
3,Jarvis,2008-08-11,56.098395698985904,37.4,Monday
3,Jarvis,2008-08-12,13.346160496562296,37.4,Tuesday
3,Jarvis,2008-08-13,10.071246198956711,37.4,Wednesday
3,Jarvis,2008-08-14,25.128071951504758,37.4,Thursday
3,Jarvis,2008-08-15,213.7446139672296,37.4,Friday
3,Jarvis,2008-08-18,1.760681686165901,37.4,Monday
3,Jarvis,2008-08-19,24.00937316966022,37.4,Tuesday
3,Jarvis,2008-08-20,84.18105487578543,37.4,Wednesday
3,Jarvis,2008-08-21,38.41249796615679,37.4,Thursday
3,Jarvis,2008-08-22,24.707488743294007,37.4,Friday
3,Jarvis,2008-08-25,63.0535486709511,37.4,Monday
3,Jarvis,2008-08-26,14.468241081762496,37.4,Tuesday
3,Jarvis,2008-08-27,18.629546424966982,37.4,Wednesday
3,Jarvis,2008-08-28,13.18104699938514,37.4,Thursday
3,Jarvis,2008-08-29,18.64751994234086,37.4,Friday
3,Jarvis,2009-05-20,18.848076824970764,37.4,Wednesday
3,Jarvis,2009-05-22,80.83266666391751,37.4,Friday
3,Jarvis,2009-05-26,20.115665537088255,37.4,Tuesday
3,Jarvis,2009-05-27,3.5651086939951773,37.4,Wednesday
3,Jarvis,2009-05-28,2.7386127875258306,37.4,Thursday
3,Jarvis,2009-05-29,1.414213562373095,37.4,Friday
3,Jarvis,2009-06-01,9.410632284814874,37.4,Monday
3,Jarvis,2009-06-02,169.78374480497243,37.4,Tuesday
3,Jarvis,2009-06-03,40.8387071293889,37.4,Wednesday
3,Jarvis,2009-06-04,11.10180165558726,37.4,Thursday
3,Jarvis,2009-06-05,1.0,37.4,Friday
3,Jarvis,2009-06-08,42.697072499177274,37.4,Monday
3,Jarvis,2009-06-09,1.760681686165901,37.4,Tuesday
3,Jarvis,2009-06-10,112.44665401869457,37.4,Wednesday
3,Jarvis,2009-06-11,50.822927896767226,37.4,Thursday
3,Jarvis,2009-06-12,4.1,37.4,Friday
3,Jarvis,2009-06-15,1.0,37.4,Monday
3,Jarvis,2009-06-16,72.55494469710524,37.4,Tuesday
3,Jarvis,2009-06-17,11.216059914247962,37.4,Wednesday
3,Jarvis,2009-06-18,1.0,37.4,Thursday
3,Jarvis,2009-06-20,194.60359708905693,37.4,Saturday
3,Jarvis,2009-06-22,8.048602363143553,37.4,Monday
3,Jarvis,2009-06-23,5.545268253204708,37.4,Tuesday
3,Jarvis,2009-06-24,152.1437806813016,37.4,Wednesday
3,Jarvis,2009-06-25,13.652472303579305,37.4,Thursday
3,Jarvis,2009-06-26,15.30686120666154,37.4,Friday
3,Jarvis,2009-06-29,17.551638100188825,37.4,Monday
3,Jarvis,2009-06-30,17.80505546186251,37.4,Tuesday
3,Jarvis,2009-07-01,55.330823236239674,37.4,Wednesday
3,Jarvis,2009-07-02,9.423375191511798,37.4,Thursday
3,Jarvis,2009-07-06,5.7236352085016735,37.4,Monday
3,Jarvis,2009-07-07,446.96433862222165,37.4,Tuesday
3,Jarvis,2009-07-08,33.43725467199722,37.4,Wednesday
3,Jarvis,2009-07-09,13.959942693292119,37.4,Thursday
3,Jarvis,2009-07-10,1.760681686165901,37.4,Friday
3,Jarvis,2009-07-13,32.24158805021862,37.4,Monday
3,Jarvis,2009-07-14,51.245682744988386,37.4,Tuesday
3,Jarvis,2009-07-15,14.468241081762496,37.4,Wednesday
3,Jarvis,2009-07-16,5.7236352085016735,37.4,Thursday
3,Jarvis,2009-07-17,9.649870465451855,37.4,Friday
3,Jarvis,2009-07-20,36.149135535998646,37.4,Monday
3,Jarvis,2009-07-21,60.98786764595069,37.4,Tuesday
3,Jarvis,2009-07-22,36.02499132546738,37.4,Wednesday
3,Jarvis,2009-07-23,11.20535586226515,37.4,Thursday
3,Jarvis,2009-07-24,1.414213562373095,37.4,Friday
3,Jarvis,2009-07-27,2.4899799195977463,37.4,Monday
3,Jarvis,2009-07-28,14.642404174178502,37.4,Tuesday
3,Jarvis,2009-07-29,52.366401442146085,37.4,Wednesday
3,Jarvis,2009-07-30,4.789572005931219,37.4,Thursday
3,Jarvis,2009-07-31,6.648308055437865,37.4,Friday
3,Jarvis,2009-08-03,102.98757206575948,37.4,Monday
3,Jarvis,2009-08-04,97.68449211620032,37.4,Tuesday
3,Jarvis,2009-08-05,56.80466530136412,37.4,Wednesday
3,Jarvis,2009-08-06,15.489996772110702,37.4,Thursday
3,Jarvis,2009-08-07,53.61249854278385,37.4,Friday
3,Jarvis,2009-08-10,10.464224768228174,37.4,Monday
3,Jarvis,2009-08-11,88.29875423809783,37.4,Tuesday
3,Jarvis,2009-08-12,31.36973063320755,37.4,Wednesday
3,Jarvis,2009-08-13,11.766902736064406,37.4,Thursday
3,Jarvis,2009-08-14,15.683111936092276,37.4,Friday
3,Jarvis,2009-08-17,32.224990302558666,37.4,Monday
3,Jarvis,2009-08-18,10.282509421342631,37.4,Tuesday
3,Jarvis,2009-08-19,37.57060020814147,37.4,Wednesday
3,Jarvis,2009-08-20,27.207535720825582,37.4,Thursday
3,Jarvis,2009-08-21,26.88140621321734,37.4,Friday
3,Jarvis,2009-08-24,5.149757275833493,37.4,Monday
3,Jarvis,2009-08-25,10.464224768228174,37.4,Tuesday
3,Jarvis,2009-08-26,48.27390599485399,37.4,Wednesday
3,Jarvis,2009-08-27,120.55222934479478,37.4,Thursday
3,Jarvis,2009-08-31,52.039984627207566,37.4,Monday
3,Jarvis,2009-09-01,11.315476127852508,37.4,Tuesday
3,Jarvis,2009-09-02,4.1,37.4,Wednesday
3,Jarvis,2009-09-03,19.30673457630782,37.4,Thursday
3,Jarvis,2010-05-25,7.042726744663604,37.4,Tuesday
3,Jarvis,2010-05-26,11.171392035015153,37.4,Wednesday
3,Jarvis,2010-05-27,74.36208711433535,37.4,Thursday
3,Jarvis,2010-05-28,22.44994432064365,37.4,Friday
3,Jarvis,2010-06-01,4.347413023856832,37.4,Tuesday
3,Jarvis,2010-06-02,15.225636275702898,37.4,Wednesday
3,Jarvis,2010-06-03,92.40064934836768,37.4,Thursday
3,Jarvis,2010-06-04,22.077363973083383,37.4,Friday
3,Jarvis,2010-06-07,68.4713078595699,37.4,Monday
3,Jarvis,2010-06-08,34.5224564595279,37.4,Tuesday
3,Jarvis,2010-06-09,12.680693987317888,37.4,Wednesday
3,Jarvis,2010-06-10,2.4899799195977463,37.4,Thursday
3,Jarvis,2010-06-11,48.11361553656096,37.4,Friday
3,Jarvis,2010-06-14,67.39851630414427,37.4,Monday
3,Jarvis,2010-06-15,48.041960825927994,37.4,Tuesday
3,Jarvis,2010-06-16,16.787495346239115,37.4,Wednesday
3,Jarvis,2010-06-17,33.04542328371661,37.4,Thursday
3,Jarvis,2010-06-18,20.503414349810132,37.4,Friday
3,Jarvis,2010-06-21,56.48929102051113,37.4,Monday
3,Jarvis,2010-06-22,3.5651086939951773,37.4,Tuesday
3,Jarvis,2010-06-23,191.08539975623464,37.4,Wednesday
3,Jarvis,2010-06-24,97.61946527204499,37.4,Thursday
3,Jarvis,2010-06-25,5.903388857258176,37.4,Friday
3,Jarvis,2010-06-28,13.29135057095403,37.4,Monday
3,Jarvis,2010-06-29,31.38709926068352,37.4,Tuesday
3,Jarvis,2010-06-30,4.6173585522460785,37.4,Wednesday
3,Jarvis,2010-07-01,2.9154759474226504,37.4,Thursday
3,Jarvis,2010-07-02,33.26710086556988,37.4,Friday
3,Jarvis,2010-07-06,1.760681686165901,37.4,Tuesday
3,Jarvis,2010-07-07,5.916079783099616,37.4,Wednesday
3,Jarvis,2010-07-08,58.5061535225142,37.4,Thursday
3,Jarvis,2010-07-09,667.6254189289081,37.4,Friday
3,Jarvis,2010-07-12,1365.039911504422,37.4,Monday
3,Jarvis,2010-07-13,5.903388857258176,37.4,Tuesday
3,Jarvis,2010-07-14,62.74735054167626,37.4,Wednesday
3,Jarvis,2010-07-15,148.3272058659503,37.4,Thursday
3,Jarvis,2010-07-16,1.414213562373095,37.4,Friday
3,Jarvis,2010-07-19,403.64102863807096,37.4,Monday
3,Jarvis,2010-07-20,45.79989082956421,37.4,Tuesday
3,Jarvis,2010-07-21,3.507135583350036,37.4,Wednesday
3,Jarvis,2010-07-22,410.5520186285777,37.4,Thursday
3,Jarvis,2010-07-23,610.7480331527888,37.4,Friday
3,Jarvis,2010-07-26,76.7413838811889,37.4,Monday
3,Jarvis,2010-07-27,6.827884006044625,37.4,Tuesday
3,Jarvis,2010-07-28,1.414213562373095,37.4,Wednesday
3,Jarvis,2010-07-29,125.00551987812378,37.4,Thursday
3,Jarvis,2010-07-30,47.56206471548518,37.4,Friday
3,Jarvis,2010-08-02,70.75584781486262,37.4,Monday
3,Jarvis,2010-08-03,4.1,37.4,Tuesday
3,Jarvis,2010-08-04,107.76363022838457,37.4,Wednesday
3,Jarvis,2010-08-05,1413.6,37.4,Thursday
3,Jarvis,2010-08-06,306.1027931920909,37.4,Friday
3,Jarvis,2010-08-07,30.352429886254576,37.4,Saturday
3,Jarvis,2010-08-09,22.346811853148093,37.4,Monday
3,Jarvis,2010-08-10,5.9707620954112715,37.4,Tuesday
3,Jarvis,2010-08-11,181.0151098665523,37.4,Wednesday
3,Jarvis,2010-08-12,159.9858118709281,37.4,Thursday
3,Jarvis,2010-08-13,205.71448660704476,37.4,Friday
3,Jarvis,2010-08-16,21.076289996107,37.4,Monday
3,Jarvis,2010-08-17,140.49711740815184,37.4,Tuesday
3,Jarvis,2010-08-19,16.22682963489788,37.4,Thursday
3,Jarvis,2010-08-20,73.93077843496577,37.4,Friday
3,Jarvis,2010-08-23,71.4478131225862,37.4,Monday
3,Jarvis,2010-08-24,16.974097914174997,37.4,Tuesday
3,Jarvis,2010-08-25,28.644720281406137,37.4,Wednesday
3,Jarvis,2010-08-26,40.60357127150271,37.4,Thursday
3,Jarvis,2010-08-27,6.648308055437865,37.4,Friday
3,Jarvis,2010-08-30,11.97914855071094,37.4,Monday
3,Jarvis,2010-08-31,6.445153217728808,37.4,Tuesday
3,Jarvis,2010-09-01,10.988630487917955,37.4,Wednesday
3,Jarvis,2010-09-02,55.68177439701432,37.4,Thursday
3,Jarvis,2010-09-03,31.629100524675057,37.4,Friday
3,Jarvis,2011-05-26,894.6499650701384,37.4,Thursday
3,Jarvis,2011-05-27,204.80883769993912,37.4,Friday
3,Jarvis,2011-05-31,15.226293048539425,37.4,Tuesday
3,Jarvis,2011-06-01,21.81284025522582,37.4,Wednesday
3,Jarvis,2011-06-02,46.32256469583695,37.4,Thursday
3,Jarvis,2011-06-03,20.046196646745738,37.4,Friday
3,Jarvis,2011-06-06,4.6475800154489,37.4,Monday
3,Jarvis,2011-06-07,1.0,37.4,Tuesday
3,Jarvis,2011-06-08,2.0,37.4,Wednesday
3,Jarvis,2011-06-09,299.4582608645151,37.4,Thursday
3,Jarvis,2011-06-10,166.99790417846566,37.4,Friday
3,Jarvis,2011-06-13,7.884161337770809,37.4,Monday
3,Jarvis,2011-06-14,7.238093671679028,37.4,Tuesday
3,Jarvis,2011-06-15,46.178566456744846,37.4,Wednesday
3,Jarvis,2011-06-16,1.760681686165901,37.4,Thursday
3,Jarvis,2011-06-17,2.280350850198276,37.4,Friday
3,Jarvis,2011-06-20,18.806913622388976,37.4,Monday
3,Jarvis,2011-06-21,21.36352030916253,37.4,Tuesday
3,Jarvis,2011-06-22,103.21976554904589,37.4,Wednesday
3,Jarvis,2011-06-23,3.847076812334269,37.4,Thursday
3,Jarvis,2011-06-24,3.1,37.4,Friday
3,Jarvis,2011-06-27,33.7212099427052,37.4,Monday
3,Jarvis,2011-06-28,1.0,37.4,Tuesday
3,Jarvis,2011-06-29,1.0,37.4,Wednesday
3,Jarvis,2011-06-30,4.419275958796871,37.4,Thursday
3,Jarvis,2011-07-01,182.64720090929399,37.4,Friday
3,Jarvis,2011-07-05,1.0,37.4,Tuesday
3,Jarvis,2011-07-06,6.827884006044625,37.4,Wednesday
3,Jarvis,2011-07-07,13.860014430006919,37.4,Thursday
3,Jarvis,2011-07-08,24.803225596683994,37.4,Friday
3,Jarvis,2011-07-11,90.54998619547106,37.4,Monday
3,Jarvis,2011-07-12,4.69041575982343,37.4,Tuesday
