Client.ID,Full_date,Escherichia.coli,Weekday
Albion,2011-07-11,161.80179232629038,Monday
Albion,2011-07-12,7.014271166700072,Tuesday
Albion,2011-07-13,58.71286060140487,Wednesday
Albion,2011-07-14,24.716998199619628,Thursday
Albion,2011-07-15,2.4899799195977463,Friday
Albion,2011-07-18,1.0,Monday
Albion,2011-07-19,5.903388857258175,Tuesday
Albion,2011-07-20,4.014971979976947,Wednesday
Albion,2011-07-21,7.817288532477229,Thursday
Albion,2011-07-22,127.940454899926,Friday
Albion,2011-07-23,99.42801416099992,Saturday
Albion,2011-07-24,212.27164200618043,Sunday
Albion,2011-07-25,26.161804219128317,Monday
Albion,2011-07-26,6.648308055437865,Tuesday
Albion,2011-07-27,43.6624552676553,Wednesday
Albion,2011-07-28,102.94950218432336,Thursday
Albion,2011-07-29,125.28966437819204,Friday
Albion,2011-08-01,3.6606010435446255,Monday
Albion,2011-08-02,1.0,Tuesday
Albion,2011-08-03,100.57614031170614,Wednesday
Albion,2011-08-04,16.23329911016242,Thursday
Albion,2011-08-08,18.951517089668574,Monday
Albion,2011-08-09,15.024979201316716,Tuesday
Albion,2011-08-10,13.382077566656086,Wednesday
Albion,2011-08-11,6.276941930590086,Thursday
Albion,2011-08-12,2.5099800796022267,Friday
Albion,2011-08-15,93.82611576741309,Monday
Albion,2011-08-16,8.766983517721474,Tuesday
Albion,2011-08-17,54.51531894798012,Wednesday
Albion,2011-08-18,30.710910113508522,Thursday
Albion,2011-08-19,11.593101396951553,Friday
Albion,2011-08-22,34.2227994179319,Monday
Albion,2011-08-23,10.988630487917957,Tuesday
Albion,2011-08-24,4.014971979976947,Wednesday
Albion,2011-08-25,125.72803983201203,Thursday
Albion,2011-08-26,6.648308055437865,Friday
Albion,2011-08-29,27.198345537918296,Monday
Albion,2011-08-30,20.783887990460304,Tuesday
Albion,2011-08-31,33.84375865650859,Wednesday
Albion,2011-09-01,19.543285291884786,Thursday
Albion,2011-09-02,6.827884006044625,Friday
Albion,2012-05-22,9.398404119849284,Tuesday
Albion,2012-05-23,1.760681686165901,Wednesday
Albion,2012-05-24,2.0248456731316584,Thursday
Albion,2012-05-25,1.0,Friday
Albion,2012-05-29,2.0,Tuesday
Albion,2012-05-30,3.8729833462074175,Wednesday
Albion,2012-05-31,71.06883986670952,Thursday
Albion,2012-06-01,132.0248461464735,Friday
Albion,2012-06-04,8.472307831990053,Monday
Albion,2012-06-05,8.694826047713663,Tuesday
Albion,2012-06-06,7.1386273190299,Wednesday
Albion,2012-06-07,2.0248456731316584,Thursday
Albion,2012-06-08,10.5,Friday
Albion,2012-06-11,9.501578816175762,Monday
Albion,2012-06-12,10.844353369380768,Tuesday
Albion,2012-06-13,3.5496478698597698,Wednesday
Albion,2012-06-14,94.33451118228152,Thursday
Albion,2012-06-15,12.004165943538101,Friday
Albion,2012-06-18,64.38012115552439,Monday
Albion,2012-06-19,33.33976604596979,Tuesday
Albion,2012-06-20,5.4836119483420775,Wednesday
Albion,2012-06-21,47.98937382379562,Thursday
Albion,2012-06-22,31.99234283387199,Friday
Albion,2012-06-25,355.0579530161238,Monday
Albion,2012-06-26,13.382077566656086,Tuesday
Albion,2012-06-27,13.53440061472986,Wednesday
Albion,2012-06-28,49.229259592238435,Thursday
Albion,2012-06-29,21.87967092988375,Friday
Albion,2012-07-02,98.78856209096271,Monday
Albion,2012-07-03,32.31841580275865,Tuesday
Albion,2012-07-05,10.282509421342633,Thursday
Albion,2012-07-06,9.557719393244394,Friday
Albion,2012-07-09,12.364465212858985,Monday
Albion,2012-07-10,118.96301946403344,Tuesday
Albion,2012-07-11,7.360706487831178,Wednesday
Albion,2012-07-12,10.807404868885039,Thursday
Albion,2012-07-13,2.4899799195977463,Friday
Albion,2012-07-16,10.812955192730618,Monday
Albion,2012-07-17,20.696134904856027,Tuesday
Albion,2012-07-18,95.86474847408718,Wednesday
Albion,2012-07-19,92.07366615922277,Thursday
Albion,2012-07-20,160.62172953868975,Friday
Albion,2012-07-23,2.4899799195977463,Monday
Albion,2012-07-24,135.2244430567196,Tuesday
Albion,2012-07-25,24.63635524991471,Wednesday
Albion,2012-07-26,15.111584959890873,Thursday
Albion,2012-07-27,11.400877159236474,Friday
Albion,2012-07-30,15.237125713204572,Monday
Albion,2012-07-31,19.2,Tuesday
Albion,2012-08-01,6.873863542433759,Wednesday
Albion,2012-08-02,15.65950190778749,Thursday
Albion,2012-08-03,2.8635642126552705,Friday
Albion,2012-08-06,1.414213562373095,Monday
Albion,2012-08-07,1.760681686165901,Tuesday
Albion,2012-08-08,52.06044563773921,Wednesday
Albion,2012-08-09,51.94708846509109,Thursday
Albion,2012-08-10,686.7878857405684,Friday
Albion,2012-08-13,335.0110445940552,Monday
Albion,2012-08-14,29.483045975611137,Tuesday
Albion,2012-08-15,7.44983221287567,Wednesday
Albion,2012-08-17,36.421147702948616,Friday
Albion,2012-08-20,18.88359076023413,Monday
Albion,2012-08-21,4.1,Tuesday
Albion,2012-08-22,13.326664999166145,Wednesday
Albion,2012-08-23,12.1,Thursday
Albion,2012-08-24,71.44634350335923,Friday
Albion,2012-08-27,7.399324293474371,Monday
Albion,2012-08-28,53.27513491301547,Tuesday
Albion,2012-08-29,2.8635642126552705,Wednesday
Albion,2012-08-30,14.549914089093447,Thursday
Albion,2012-08-31,1.760681686165901,Friday
Albion,2013-05-21,54.3874985635486,Tuesday
Albion,2013-05-22,44.27188724235731,Wednesday
Albion,2013-05-23,2420.0,Thursday
Albion,2013-05-24,97.64435467552643,Friday
Albion,2013-05-28,26.938819573247823,Tuesday
Albion,2013-05-29,8.730979326513149,Wednesday
Albion,2013-05-30,55.64171097297422,Thursday
Albion,2013-05-31,7.745966692414835,Friday
Albion,2013-06-03,7.745966692414835,Monday
Albion,2013-06-04,34.46737587922817,Tuesday
Albion,2013-06-05,12.84523257866513,Wednesday
Albion,2013-06-06,50.754310161798074,Thursday
Albion,2013-06-07,27.0,Friday
Albion,2013-06-10,94.91575211733824,Monday
Albion,2013-06-11,1.7320508075688774,Tuesday
Albion,2013-06-12,80.31189202104504,Wednesday
Albion,2013-06-13,99.99499987499377,Thursday
Albion,2013-06-14,53.10367218940701,Friday
Albion,2013-06-17,3.464101615137755,Monday
Albion,2013-06-18,64.8074069840786,Tuesday
Albion,2013-06-19,16.30950643030009,Wednesday
Albion,2013-06-20,13.96424004376894,Thursday
Albion,2013-06-21,21.494185260204677,Friday
Albion,2013-06-24,135.01111065390137,Monday
Albion,2013-06-25,111.24747188138704,Tuesday
Albion,2013-06-26,299.3793580058585,Wednesday
Albion,2013-06-27,44.95553358597805,Thursday
Albion,2013-06-28,17.320508075688775,Friday
Albion,2013-07-01,78.99367063252599,Monday
Albion,2013-07-02,34.46737587922817,Tuesday
Albion,2013-07-03,116.46029366269005,Wednesday
Albion,2013-07-05,36.87817782917155,Friday
Albion,2013-07-08,28.583211855912904,Monday
Albion,2013-07-09,124.65953633797938,Tuesday
Albion,2013-07-10,14.491376746189436,Wednesday
Albion,2013-07-11,17.320508075688775,Thursday
Albion,2013-07-12,697.9971346646058,Friday
Albion,2013-07-13,14.966629547095765,Saturday
Albion,2013-07-15,17.86057109949175,Monday
Albion,2013-07-16,5.47722557505166,Tuesday
Albion,2013-07-17,5.0990195135927845,Wednesday
Albion,2013-07-18,30.0,Thursday
Albion,2013-07-19,4.242640687119285,Friday
Albion,2013-07-22,40.34848200366403,Monday
Albion,2013-07-23,91.91300234460846,Tuesday
Albion,2013-07-24,1168.0676350280407,Wednesday
Albion,2013-07-25,42.0,Thursday
Albion,2013-07-26,27.386127875258307,Friday
Albion,2013-07-29,22.912878474779202,Monday
Albion,2013-07-30,9.0,Tuesday
Albion,2013-07-31,23.2379000772445,Wednesday
Albion,2013-08-01,13.416407864998734,Thursday
Albion,2013-08-02,65.93178292750773,Friday
Albion,2013-08-05,10.816653826391967,Monday
Albion,2013-08-06,10.488088481701515,Tuesday
Albion,2013-08-07,96.66954018717578,Wednesday
Albion,2013-08-08,74.45804187594514,Thursday
Albion,2013-08-09,6.92820323027551,Friday
Albion,2013-08-12,31.496031496047245,Monday
Albion,2013-08-13,894.2482876695933,Tuesday
Albion,2013-08-14,124.31009613060398,Wednesday
Albion,2013-08-15,43.162483709814474,Thursday
Albion,2013-08-16,22.226110770892873,Friday
Albion,2013-08-19,14.071247279470288,Monday
Albion,2013-08-20,15.49193338482967,Tuesday
Albion,2013-08-21,9.38083151964686,Wednesday
Albion,2013-08-22,19.8997487421324,Thursday
Albion,2013-08-23,58.24087911424414,Friday
Albion,2013-08-26,21.90890230020664,Monday
Albion,2013-08-27,7.483314773547883,Tuesday
Albion,2013-08-28,28.98275349237888,Wednesday
Albion,2013-08-29,25.377155080899037,Thursday
Albion,2013-08-30,33.88214869219483,Friday
Albion,2014-05-20,6.6873013989201935,Tuesday
Albion,2014-05-21,6.0,Wednesday
Albion,2014-05-22,1.0,Thursday
Albion,2014-05-23,1.414213562373095,Friday
Albion,2014-05-27,1.414213562373095,Tuesday
Albion,2014-05-28,15.0,Wednesday
